order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
1726,62,96,2024-10-13,4,89.93,359.72,Tarjeta de crédito,Completada
1780,362,118,2024-10-13,4,34.12,136.48,Tarjeta de débito,Completada
2644,125,44,2024-10-14,1,85.25,85.25,Tarjeta de crédito,Completada
344,401,32,2024-10-14,2,50.69,101.38,Billetera virtual,Completada
193,96,87,2024-10-14,4,167.49,669.96,Tarjeta de débito,Completada
2983,328,60,2024-10-15,1,176.61,176.61,Tarjeta de débito,Cancelada
2087,480,7,2024-10-15,4,44.62,178.48,Tarjeta de crédito,Completada
1904,428,101,2024-10-16,2,27.42,54.84,Tarjeta de crédito,Completada
526,196,133,2024-10-16,3,713.32,2139.96,Tarjeta de crédito,Completada
1559,180,146,2024-10-16,4,183.15,732.6,Billetera virtual,Completada
2487,180,65,2024-10-16,2,88.86,177.72,Tarjeta de crédito,Completada
855,295,125,2024-10-16,4,116.4,465.6,Tarjeta de crédito,Completada
2660,199,13,2024-10-16,4,218.14,872.56,Billetera virtual,Completada
2341,169,133,2024-10-16,2,713.32,1426.64,Tarjeta de débito,Completada
3000,38,27,2024-10-17,3,53.58,160.74,Tarjeta de crédito,Completada
819,258,76,2024-10-17,4,111.18,444.72,Tarjeta de crédito,Completada
343,47,8,2024-10-17,3,129.5,388.5,Transferencia,Completada
2073,361,135,2024-10-18,1,167.67,167.67,Tarjeta de crédito,Completada
2640,107,1,2024-10-18,1,11.53,11.53,Transferencia,Completada
1149,219,116,2024-10-18,4,112.36,449.44,Tarjeta de crédito,Completada
1911,391,142,2024-10-18,2,641.1,1282.2,Tarjeta de débito,Completada
2802,163,39,2024-10-19,3,459.22,1377.66,Billetera virtual,Completada
1536,100,16,2024-10-19,4,188.57,754.28,Billetera virtual,Completada
1375,480,113,2024-10-19,4,261.05,1044.2,Tarjeta de crédito,Completada
151,465,42,2024-10-19,1,136.43,136.43,Tarjeta de débito,Completada
2581,294,78,2024-10-20,3,273.68,821.04,Tarjeta de crédito,Completada
2787,281,6,2024-10-20,3,134.96,404.88,Tarjeta de crédito,Completada
1561,318,138,2024-10-21,1,10.96,10.96,Tarjeta de crédito,Completada
2475,325,133,2024-10-21,4,713.32,2853.28,Tarjeta de crédito,Completada
1166,438,25,2024-10-21,4,76.75,307.0,Transferencia,Completada
2495,475,101,2024-10-21,3,27.42,82.26,Tarjeta de crédito,Completada
1781,240,132,2024-10-21,2,139.77,279.54,Tarjeta de débito,Completada
1591,421,67,2024-10-22,4,17.83,71.32,Transferencia,Completada
972,42,37,2024-10-25,3,297.6,892.8,Tarjeta de crédito,Cancelada
162,238,38,2024-10-25,4,93.08,372.32,Transferencia,Completada
1689,408,23,2024-10-25,3,824.07,2472.21,Tarjeta de crédito,Completada
2606,134,7,2024-10-25,2,44.62,89.24,Tarjeta de débito,Completada
407,437,75,2024-10-26,4,142.36,569.44,Tarjeta de crédito,Completada
2909,114,97,2024-10-26,4,578.69,2314.76,Billetera virtual,Completada
1291,62,55,2024-10-26,1,844.98,844.98,Tarjeta de crédito,Completada
138,42,89,2024-10-26,1,149.38,149.38,Tarjeta de crédito,Completada
1987,112,42,2024-10-26,3,136.43,409.29,Tarjeta de crédito,Completada
116,303,115,2024-10-27,2,384.44,768.88,Tarjeta de crédito,Completada
210,256,131,2024-10-27,4,114.24,456.96,Billetera virtual,Completada
877,441,44,2024-10-27,2,85.25,170.5,Tarjeta de débito,Completada
667,42,37,2024-10-28,3,297.6,892.8,Billetera virtual,Completada
1449,83,38,2024-10-29,3,93.08,279.24,Billetera virtual,Completada
134,412,135,2024-10-29,3,167.67,503.01,Tarjeta de débito,Completada
135,101,89,2024-10-29,4,149.38,597.52,Billetera virtual,Completada
1004,7,16,2024-10-30,1,188.57,188.57,Tarjeta de crédito,Completada
1408,355,61,2024-10-30,4,52.25,209.0,Tarjeta de crédito,Completada
1882,101,47,2024-10-30,4,63.67,254.68,Tarjeta de crédito,Completada
2996,396,42,2024-10-30,2,136.43,272.86,Billetera virtual,Completada
1707,338,31,2024-10-30,3,72.17,216.51,Tarjeta de crédito,Completada
2722,203,59,2024-10-30,4,199.85,799.4,Tarjeta de débito,Completada
1205,166,18,2024-10-31,3,213.72,641.16,Tarjeta de crédito,Completada
2511,500,38,2024-10-31,3,93.08,279.24,Tarjeta de crédito,Completada
2481,69,148,2024-10-31,1,273.49,273.49,Tarjeta de crédito,Completada
1436,35,124,2024-10-31,2,37.77,75.54,Tarjeta de débito,Completada
2968,40,106,2024-11-01,2,923.88,1847.76,Tarjeta de débito,Completada
54,240,63,2024-11-01,2,41.74,83.48,Tarjeta de crédito,Completada
1510,122,64,2024-11-01,1,97.83,97.83,Tarjeta de crédito,Completada
234,117,118,2024-11-01,2,34.12,68.24,Transferencia,Completada
2286,286,142,2024-11-01,3,641.1,1923.3,Tarjeta de crédito,Completada
2195,324,25,2024-11-01,1,76.75,76.75,Billetera virtual,Completada
1388,78,85,2024-11-01,3,839.71,2519.13,Billetera virtual,Completada
1784,210,116,2024-11-02,3,112.36,337.08,Tarjeta de crédito,Completada
180,423,32,2024-11-02,2,50.69,101.38,Tarjeta de débito,Completada
1216,327,50,2024-11-02,1,169.82,169.82,Tarjeta de crédito,Completada
1523,467,68,2024-11-03,3,109.08,327.24,Tarjeta de crédito,Completada
2167,4,142,2024-11-03,3,641.1,1923.3,Transferencia,Completada
1271,334,90,2024-11-03,3,52.39,157.17,Tarjeta de débito,Completada
1059,404,121,2024-11-03,2,58.56,117.12,Tarjeta de débito,Completada
2010,110,102,2024-11-03,2,275.73,551.46,Tarjeta de crédito,Completada
2546,48,145,2024-11-03,4,1036.09,4144.36,Tarjeta de crédito,Completada
715,250,89,2024-11-03,3,149.38,448.14,Tarjeta de débito,Completada
1448,85,9,2024-11-04,2,280.94,561.88,Billetera virtual,Completada
2266,260,21,2024-11-04,4,441.16,1764.64,Tarjeta de crédito,Completada
1665,462,57,2024-11-04,1,34.93,34.93,Tarjeta de débito,Completada
1847,404,133,2024-11-04,1,713.32,713.32,Tarjeta de crédito,Completada
2572,249,107,2024-11-04,2,241.46,482.92,Tarjeta de crédito,Completada
2040,157,50,2024-11-04,3,169.82,509.46,Tarjeta de débito,Completada
1104,355,15,2024-11-04,3,75.43,226.29,Tarjeta de crédito,Completada
2560,314,50,2024-11-04,4,169.82,679.28,Tarjeta de débito,Completada
1259,73,46,2024-11-05,3,458.9,1376.7,Tarjeta de crédito,Completada
2882,415,96,2024-11-05,4,89.93,359.72,Tarjeta de crédito,Completada
2328,275,75,2024-11-05,1,142.36,142.36,Tarjeta de crédito,Completada
1709,47,45,2024-11-05,1,85.76,85.76,Tarjeta de débito,Completada
1476,245,120,2024-11-05,1,206.18,206.18,Transferencia,Completada
1760,36,118,2024-11-05,2,34.12,68.24,Transferencia,Completada
2604,33,5,2024-11-05,3,320.02,960.06,Tarjeta de crédito,Completada
830,412,119,2024-11-05,2,350.27,700.54,Tarjeta de crédito,Completada
1628,43,33,2024-11-05,2,193.34,386.68,Transferencia,Completada
2687,337,26,2024-11-05,1,171.04,171.04,Tarjeta de crédito,Completada
2634,382,114,2024-11-06,1,362.33,362.33,Tarjeta de débito,Completada
2260,158,28,2024-11-06,4,170.65,682.6,Tarjeta de crédito,Completada
2627,61,11,2024-11-06,1,221.91,221.91,Billetera virtual,Completada
2186,238,56,2024-11-06,4,1008.65,4034.6,Billetera virtual,Completada
1608,215,143,2024-11-06,1,248.99,248.99,Tarjeta de débito,Completada
2966,39,26,2024-11-06,2,171.04,342.08,Transferencia,Completada
1241,357,87,2024-11-06,4,167.49,669.96,Tarjeta de crédito,Completada
1364,140,40,2024-11-06,1,130.98,130.98,Transferencia,Completada
1697,59,127,2024-11-06,3,354.42,1063.26,Tarjeta de crédito,Completada
1873,498,114,2024-11-07,2,362.33,724.66,Tarjeta de crédito,Completada
496,475,135,2024-11-07,3,167.67,503.01,Tarjeta de débito,Completada
2185,335,1,2024-11-07,3,11.53,34.59,Tarjeta de débito,Completada
2115,160,70,2024-11-07,4,99.49,397.96,Tarjeta de crédito,Completada
2919,396,58,2024-11-08,1,112.95,112.95,Billetera virtual,Cancelada
1431,375,146,2024-11-08,3,183.15,549.45,Transferencia,Completada
2711,11,127,2024-11-08,3,354.42,1063.26,Tarjeta de débito,Completada
1079,249,10,2024-11-08,3,146.44,439.32,Billetera virtual,Completada
2490,101,108,2024-11-08,3,340.46,1021.38,Tarjeta de crédito,Completada
2713,210,28,2024-11-08,1,170.65,170.65,Tarjeta de crédito,Completada
184,248,72,2024-11-08,4,91.98,367.92,Transferencia,Completada
908,308,98,2024-11-08,3,265.91,797.73,Tarjeta de crédito,Completada
2113,356,95,2024-11-08,3,127.07,381.21,Tarjeta de crédito,Completada
2617,11,15,2024-11-08,4,75.43,301.72,Tarjeta de débito,Cancelada
1858,364,147,2024-11-08,3,907.87,2723.61,Tarjeta de crédito,Completada
978,472,107,2024-11-09,2,241.46,482.92,Billetera virtual,Completada
1267,69,30,2024-11-09,3,221.66,664.98,Billetera virtual,Completada
1010,407,11,2024-11-09,4,221.91,887.64,Tarjeta de crédito,Completada
1540,115,6,2024-11-09,1,134.96,134.96,Tarjeta de crédito,Cancelada
1427,41,44,2024-11-10,1,85.25,85.25,Billetera virtual,Completada
1564,138,106,2024-11-10,1,923.88,923.88,Tarjeta de débito,Completada
1301,258,26,2024-11-10,3,171.04,513.12,Billetera virtual,Completada
114,286,73,2024-11-10,1,62.82,62.82,Tarjeta de crédito,Completada
1192,463,133,2024-11-10,1,713.32,713.32,Tarjeta de crédito,Completada
1632,58,17,2024-11-11,4,111.6,446.4,Tarjeta de crédito,Completada
975,121,30,2024-11-11,1,221.66,221.66,Tarjeta de crédito,Completada
2119,95,144,2024-11-11,4,46.23,184.92,Tarjeta de crédito,Completada
124,2,135,2024-11-11,1,167.67,167.67,Tarjeta de crédito,Completada
1034,399,32,2024-11-11,3,50.69,152.07,Tarjeta de crédito,Completada
2780,76,134,2024-11-11,2,24.19,48.38,Tarjeta de débito,Completada
2910,108,78,2024-11-11,3,273.68,821.04,Tarjeta de débito,Completada
2483,61,123,2024-11-12,3,78.6,235.8,Tarjeta de débito,Completada
760,375,145,2024-11-12,2,1036.09,2072.18,Tarjeta de crédito,Completada
719,308,110,2024-11-12,3,124.7,374.1,Billetera virtual,Completada
97,276,81,2024-11-12,3,1144.0,3432.0,Billetera virtual,Completada
2261,241,12,2024-11-12,4,20.02,80.08,Tarjeta de débito,Completada
147,493,65,2024-11-12,3,88.86,266.58,Tarjeta de débito,Completada
893,292,46,2024-11-13,4,458.9,1835.6,Tarjeta de débito,Completada
2625,338,136,2024-11-13,1,355.5,355.5,Tarjeta de crédito,Completada
1486,212,13,2024-11-13,1,218.14,218.14,Tarjeta de crédito,Completada
2034,126,74,2024-11-13,4,650.9,2603.6,Tarjeta de débito,Completada
1656,1,6,2024-11-13,3,134.96,404.88,Billetera virtual,Completada
1790,444,136,2024-11-13,2,355.5,711.0,Billetera virtual,Cancelada
1880,431,147,2024-11-13,1,907.87,907.87,Tarjeta de crédito,Completada
1714,446,6,2024-11-13,2,134.96,269.92,Tarjeta de crédito,Completada
62,203,124,2024-11-13,1,37.77,37.77,Tarjeta de crédito,Completada
1808,72,10,2024-11-14,3,146.44,439.32,Tarjeta de crédito,Completada
341,234,114,2024-11-14,4,362.33,1449.32,Tarjeta de débito,Completada
1459,500,23,2024-11-14,4,824.07,3296.28,Tarjeta de crédito,Completada
751,141,34,2024-11-14,1,218.05,218.05,Tarjeta de débito,Completada
2633,199,47,2024-11-15,2,63.67,127.34,Tarjeta de crédito,Completada
1485,466,148,2024-11-15,2,273.49,546.98,Tarjeta de débito,Completada
2653,179,73,2024-11-15,4,62.82,251.28,Tarjeta de débito,Completada
1789,288,52,2024-11-15,1,83.1,83.1,Tarjeta de crédito,Completada
1130,268,1,2024-11-15,1,11.53,11.53,Billetera virtual,Completada
2558,492,70,2024-11-15,1,99.49,99.49,Transferencia,Completada
182,186,37,2024-11-15,3,297.6,892.8,Billetera virtual,Completada
2794,155,13,2024-11-15,1,218.14,218.14,Transferencia,Completada
1887,345,6,2024-11-15,3,134.96,404.88,Tarjeta de débito,Completada
98,63,114,2024-11-15,3,362.33,1086.99,Tarjeta de débito,Completada
1280,190,26,2024-11-16,4,171.04,684.16,Tarjeta de crédito,Completada
1818,322,122,2024-11-16,3,140.01,420.03,Tarjeta de débito,Completada
1187,468,118,2024-11-16,3,34.12,102.36,Tarjeta de débito,Completada
2463,228,79,2024-11-16,1,409.24,409.24,Tarjeta de crédito,Completada
634,148,48,2024-11-16,4,97.9,391.6,Tarjeta de crédito,Completada
850,260,49,2024-11-16,3,190.42,571.26,Tarjeta de débito,Completada
967,28,122,2024-11-16,3,140.01,420.03,Billetera virtual,Completada
2174,33,146,2024-11-16,3,183.15,549.45,Tarjeta de débito,Completada
461,92,140,2024-11-16,1,580.95,580.95,Tarjeta de crédito,Completada
921,291,144,2024-11-17,2,46.23,92.46,Tarjeta de débito,Cancelada
1138,77,93,2024-11-17,3,260.51,781.53,Transferencia,Completada
2434,43,40,2024-11-17,4,130.98,523.92,Tarjeta de crédito,Completada
1817,304,88,2024-11-17,3,53.48,160.44,Tarjeta de crédito,Completada
2786,123,28,2024-11-17,2,170.65,341.3,Tarjeta de débito,Completada
821,219,17,2024-11-17,1,111.6,111.6,Tarjeta de crédito,Completada
870,210,94,2024-11-17,1,83.73,83.73,Transferencia,Completada
2326,266,96,2024-11-17,1,89.93,89.93,Tarjeta de crédito,Completada
2705,305,85,2024-11-17,1,839.71,839.71,Tarjeta de crédito,Cancelada
1649,224,109,2024-11-17,1,34.85,34.85,Tarjeta de débito,Completada
2663,170,49,2024-11-17,3,190.42,571.26,Tarjeta de crédito,Completada
1454,417,45,2024-11-17,2,85.76,171.52,Tarjeta de crédito,Completada
1747,475,72,2024-11-17,4,91.98,367.92,Tarjeta de crédito,Completada
2927,231,149,2024-11-17,2,163.12,326.24,Tarjeta de débito,Completada
1156,121,144,2024-11-17,1,46.23,46.23,Tarjeta de crédito,Completada
2665,183,135,2024-11-17,4,167.67,670.68,Tarjeta de débito,Completada
400,282,53,2024-11-18,4,317.15,1268.6,Transferencia,Completada
1325,38,37,2024-11-18,4,297.6,1190.4,Tarjeta de crédito,Completada
984,498,26,2024-11-18,4,171.04,684.16,Transferencia,Completada
1732,49,133,2024-11-18,1,713.32,713.32,Billetera virtual,Completada
2358,216,2,2024-11-19,2,148.77,297.54,Billetera virtual,Completada
919,64,113,2024-11-19,4,261.05,1044.2,Tarjeta de crédito,Completada
1482,470,17,2024-11-19,3,111.6,334.8,Tarjeta de crédito,Completada
2998,187,100,2024-11-20,2,270.08,540.16,Billetera virtual,Completada
2679,342,19,2024-11-20,3,92.82,278.46,Tarjeta de crédito,Completada
55,307,100,2024-11-20,4,270.08,1080.32,Tarjeta de crédito,Completada
374,54,109,2024-11-20,1,34.85,34.85,Tarjeta de débito,Cancelada
406,455,112,2024-11-21,2,79.2,158.4,Billetera virtual,Completada
1020,231,120,2024-11-21,2,206.18,412.36,Tarjeta de crédito,Completada
2230,47,44,2024-11-21,4,85.25,341.0,Transferencia,Completada
1099,488,44,2024-11-21,2,85.25,170.5,Tarjeta de crédito,Completada
738,11,9,2024-11-21,4,280.94,1123.76,Tarjeta de débito,Completada
2347,21,146,2024-11-21,3,183.15,549.45,Tarjeta de débito,Completada
1118,211,42,2024-11-21,3,136.43,409.29,Transferencia,Completada
1056,54,29,2024-11-22,3,240.3,720.9,Tarjeta de débito,Completada
969,381,134,2024-11-22,2,24.19,48.38,Tarjeta de crédito,Completada
2791,291,135,2024-11-22,3,167.67,503.01,Tarjeta de débito,Completada
2955,479,114,2024-11-22,1,362.33,362.33,Tarjeta de crédito,Completada
2324,255,25,2024-11-22,2,76.75,153.5,Transferencia,Completada
375,366,12,2024-11-22,4,20.02,80.08,Billetera virtual,Completada
1313,186,71,2024-11-23,3,98.46,295.38,Tarjeta de débito,Completada
1768,101,114,2024-11-23,1,362.33,362.33,Billetera virtual,Completada
642,232,28,2024-11-23,4,170.65,682.6,Tarjeta de débito,Completada
2712,256,29,2024-11-23,3,240.3,720.9,Tarjeta de débito,Completada
1588,271,136,2024-11-23,1,355.5,355.5,Tarjeta de crédito,Completada
412,275,127,2024-11-23,4,354.42,1417.68,Transferencia,Completada
333,291,92,2024-11-23,2,96.79,193.58,Tarjeta de crédito,Completada
1753,190,72,2024-11-23,4,91.98,367.92,Tarjeta de crédito,Completada
1960,189,105,2024-11-23,1,61.73,61.73,Tarjeta de crédito,Completada
913,489,65,2024-11-23,3,88.86,266.58,Billetera virtual,Completada
776,65,120,2024-11-24,4,206.18,824.72,Tarjeta de débito,Completada
1963,364,53,2024-11-24,1,317.15,317.15,Tarjeta de débito,Completada
2592,47,56,2024-11-25,3,1008.65,3025.95,Transferencia,Completada
1348,111,142,2024-11-25,3,641.1,1923.3,Tarjeta de crédito,Completada
1164,10,43,2024-11-25,2,296.19,592.38,Tarjeta de débito,Completada
470,212,46,2024-11-25,1,458.9,458.9,Tarjeta de débito,Completada
953,362,72,2024-11-25,3,91.98,275.94,Billetera virtual,Completada
82,258,87,2024-11-25,4,167.49,669.96,Tarjeta de débito,Completada
44,261,84,2024-11-25,3,114.71,344.13,Billetera virtual,Completada
1793,60,24,2024-11-25,4,231.71,926.84,Tarjeta de crédito,Completada
1896,358,46,2024-11-25,3,458.9,1376.7,Tarjeta de débito,Completada
2569,401,98,2024-11-25,4,265.91,1063.64,Tarjeta de débito,Completada
793,7,53,2024-11-25,1,317.15,317.15,Tarjeta de crédito,Completada
1674,36,84,2024-11-26,1,114.71,114.71,Tarjeta de crédito,Completada
1417,206,21,2024-11-26,4,441.16,1764.64,Billetera virtual,Completada
1699,434,119,2024-11-26,1,350.27,350.27,Tarjeta de crédito,Completada
2084,96,30,2024-11-26,4,221.66,886.64,Billetera virtual,Completada
2814,240,138,2024-11-27,3,10.96,32.88,Tarjeta de débito,Completada
486,244,23,2024-11-27,2,824.07,1648.14,Tarjeta de crédito,Completada
2729,151,123,2024-11-27,3,78.6,235.8,Billetera virtual,Completada
438,107,130,2024-11-27,3,68.82,206.46,Tarjeta de crédito,Completada
28,120,94,2024-11-27,4,83.73,334.92,Tarjeta de débito,Completada
2689,317,142,2024-11-27,2,641.1,1282.2,Billetera virtual,Completada
833,61,55,2024-11-28,1,844.98,844.98,Billetera virtual,Completada
2206,423,35,2024-11-28,2,840.54,1681.08,Transferencia,Completada
2775,453,11,2024-11-28,2,221.91,443.82,Billetera virtual,Completada
2863,58,90,2024-11-28,3,52.39,157.17,Tarjeta de crédito,Completada
2508,430,111,2024-11-28,2,312.56,625.12,Tarjeta de crédito,Completada
197,218,87,2024-11-29,4,167.49,669.96,Tarjeta de crédito,Completada
2806,24,119,2024-11-29,3,350.27,1050.81,Transferencia,Completada
2076,190,122,2024-11-29,4,140.01,560.04,Tarjeta de débito,Completada
2632,42,130,2024-11-29,2,68.82,137.64,Tarjeta de débito,Completada
2012,206,18,2024-11-30,3,213.72,641.16,Tarjeta de crédito,Completada
2880,494,49,2024-11-30,1,190.42,190.42,Transferencia,Cancelada
2667,274,89,2024-11-30,3,149.38,448.14,Tarjeta de crédito,Completada
144,385,8,2024-11-30,1,129.5,129.5,Transferencia,Completada
2101,408,105,2024-11-30,4,61.73,246.92,Billetera virtual,Completada
127,131,116,2024-11-30,4,112.36,449.44,Tarjeta de crédito,Completada
2023,392,28,2024-11-30,3,170.65,511.95,Tarjeta de crédito,Completada
1912,318,113,2024-12-01,2,261.05,522.1,Tarjeta de crédito,Completada
1550,345,35,2024-12-01,1,840.54,840.54,Tarjeta de crédito,Completada
1065,174,58,2024-12-01,4,112.95,451.8,Transferencia,Completada
31,272,111,2024-12-01,4,312.56,1250.24,Tarjeta de crédito,Completada
2234,205,102,2024-12-02,1,275.73,275.73,Billetera virtual,Completada
2403,494,11,2024-12-02,2,221.91,443.82,Tarjeta de débito,Completada
1999,176,74,2024-12-02,1,650.9,650.9,Tarjeta de crédito,Completada
2321,129,65,2024-12-02,2,88.86,177.72,Tarjeta de crédito,Completada
2006,304,144,2024-12-02,1,46.23,46.23,Tarjeta de débito,Completada
393,60,51,2024-12-02,3,139.26,417.78,Transferencia,Completada
379,372,114,2024-12-02,3,362.33,1086.99,Transferencia,Completada
2852,305,118,2024-12-02,3,34.12,102.36,Tarjeta de débito,Completada
84,218,1,2024-12-03,4,11.53,46.12,Tarjeta de débito,Completada
2381,264,31,2024-12-03,4,72.17,288.68,Tarjeta de crédito,Completada
2838,211,90,2024-12-04,2,52.39,104.78,Tarjeta de débito,Completada
1328,391,100,2024-12-04,1,270.08,270.08,Tarjeta de débito,Completada
1516,425,101,2024-12-04,1,27.42,27.42,Tarjeta de crédito,Completada
121,360,57,2024-12-04,1,34.93,34.93,Transferencia,Completada
2621,345,45,2024-12-04,2,85.76,171.52,Tarjeta de crédito,Completada
1011,256,28,2024-12-04,3,170.65,511.95,Tarjeta de crédito,Completada
720,186,28,2024-12-04,3,170.65,511.95,Tarjeta de crédito,Completada
2887,472,140,2024-12-05,4,580.95,2323.8,Tarjeta de débito,Completada
2027,159,37,2024-12-05,2,297.6,595.2,Transferencia,Completada
1350,253,106,2024-12-05,1,923.88,923.88,Tarjeta de crédito,Completada
75,492,50,2024-12-05,4,169.82,679.28,Transferencia,Completada
446,449,137,2024-12-05,2,245.63,491.26,Tarjeta de crédito,Completada
437,461,107,2024-12-05,2,241.46,482.92,Tarjeta de crédito,Completada
1659,257,98,2024-12-06,2,265.91,531.82,Transferencia,Completada
512,266,101,2024-12-06,1,27.42,27.42,Tarjeta de crédito,Completada
533,2,131,2024-12-06,1,114.24,114.24,Transferencia,Completada
628,202,82,2024-12-06,4,106.99,427.96,Transferencia,Completada
2377,427,41,2024-12-06,4,165.53,662.12,Tarjeta de crédito,Completada
1498,172,86,2024-12-06,4,213.88,855.52,Billetera virtual,Completada
1973,424,97,2024-12-07,1,578.69,578.69,Tarjeta de crédito,Completada
